Abelmoschus esculentus	(L.) Moench
Schefflera gleasonii	(Britton & P. Wilson) Alain
Schefflera morototoni	(Aubl.) Maguire, Steyerm. & Frodin
Schefflera morototonii	(Aubl.) Maguire, Steyerm. & Frodin
Schinus molle	L.
Schinus terebinthifolius	Raddi
Schizachyrium brevifolium	(Sw.) Nees ex Büse
Schizachyrium sanguineum	(Retz.) Alston
Schizachyrium tenerum	Nees
Schizaea fluminensis	Miers ex Sturm
Schizaea poeppigiana	Sturm
Schizolobium parahybum	(Vell.) S.F. Blake
Schlegelia brachyantha	Griseb.
Schoenoplectus americanus	(Pers.) Volkart ex Schinz & R. Keller
Schoenoplectus tabernaemontani	(C.C. Gmel.) Palla
Schoepfia arenaria	Britton
Schoepfia obovata	C. Wright
Schoepfia schreberi	J.F. Gmel.
Schradera exotica	(J.F. Gmel.) Standl.
Schradera exotica	(J.F.Gmel.) Standl.
Schultesia brachyptera	Cham.
Schultesia heterophylla	Miq., nom. inq.
Scleria canescens	Boeckeler
Scleria ciliata	Michx.
Scleria cubensis	Boeckeler
Scleria eggersiana	Boeckeler
Scleria gaertneri	Raddi
Scleria georgiana	Core
Scleria havanensis	Britton
Scleria hirtella	Sw.
Scleria lithosperma	(L.) Sw.
Scleria microcarpa	Nees ex Kunth
Scleria mucronata	Poir.
Scleria muehlenbergii	Steud.
Scleria oligantha	Michx.
Scleria pauciflora	Muhl. ex Willd.
Scleria pterota	C. Presl ex C.B. Clarke
Scleria reticularis	Michx.
Scleria scindens	Nees ex Kunth
Scleria secans	(L.) Urb.
Scleria triglomerata	Michx.
Scleria verticillata	Muhl. ex Willd.
Sclerocarpus africanus	Jacq.
Scolosanthus grandifolius	Krug & Urb.
Scolosanthus portoricensis	Borhidi
Scolosanthus versicolor	Vahl
Scoparia dulcis	L.
Scrophularia minutiflora	Pennell
Scutellaria havanensis	Jacq.
Scybalium jamaicense	(Sw.) Schott & Endl.
Sechium edule	(Jacq.) Sw.
Securidaca diversifolia	(L.) S.F. Blake
Securidaca virgata	Sw.
Selaginella armata	Baker
Selaginella cordifolia	(Desv. ex Poir.) Spring
Selaginella krugii	Hieron.
Selaginella laxifolia	Baker
Selaginella ovifolia	Baker
Selaginella plana	(Desv. ex Poir.) Hieron.
Selaginella plumosa	(L.) C. Presl
Selaginella subcaulescens	Baker
Selaginella substipitata	Spring
Selaginella tenella	(P. Beauv.) Spring
Selaginella willdenowii	(Desv. ex Poir.) Baker
Selenicereus grandiflorus	(L.) Britton & Rose
Senna alata	(L.) Roxb.
Senna atomaria	(L.) Irwin & Barneby
Senna bacillaris	(L. f.) Irwin & Barneby
Senna bicapsularis	(L.) Roxb.
Senna ×floribunda	(Cav.) Irwin & Barneby
Senna hirsuta	(L.) Irwin & Barneby
Senna ligustrina	(L.) Irwin & Barneby
Senna multijuga	(Rich.) Irwin & Barneby
Senna nitida	(Rich.) Irwin & Barneby
Senna obtusifolia	(L.) Irwin & Barneby
Senna occidentalis	(L.) Link
Senna pendula	(Humb. & Bonpl. ex Willd.) Irwin & Barneby
Senna polyphylla	(Jacq.) Irwin & Barneby
Senna septemtrionalis	(Viv.) H. Irwin & Barneby
Senna siamea	(Lam.)H.S.Irwin & Barneby
Senna siamea	(Lam.) Irwin & Barneby
Senna sophera	(L.) Roxb.
Senna spectabilis	(DC.) Irwin & Barneby
Senna surattensis	(Burm. f.) Irwin & Barneby
Senna uniflora	(Mill.) Irwin & Barneby
Serjania diversifolia	(Jacq.) Radlk.
Serjania polyphylla	(L.) Radlk.
Serpocaulon dissimile	(L.) A.R. Sm.
Serpocaulon loriceum	(L.) A.R. Sm.
Sesamum orientale	L.
Sesbania bispinosa	(Jacq.) W. Wight
Sesbania grandiflora	(L.) Poir.
Sesbania herbacea	(Mill.) McVaugh
Sesbania sericea	(Willd.) Link
Sesbania sesban	(L.) Merr.
Sesbania tomentosa	Hook. & Arn.
Sesuvium maritimum	(Walter) Britton, Sterns & Poggenb.
Sesuvium microphyllum	Willd.
Sesuvium portulacastrum	(L.) L.
Setaria barbata	(Lam.) Kunth
Setaria magna	Griseb.
Setaria parviflora	(Poir.) Kerguélen
Setaria parviflora	(Poir.) M.Kerguelen
Setaria pradana	(Léon ex Hitchc.) Léon
Setaria rariflora	Mikan ex Trin.
Setaria setosa	(Sw.) P. Beauv.
Setaria tenacissima	Schrad.
Setaria utowanaea	(Scribn. ex Millsp.) Pilg.
Setaria vulpiseta	(Lam.) Roem. & Schult.
Sicana odorifera	(Vell.) Naud.
Sida abutifolia	Mill.
Sida acuta	Burm. f.
Sida acuta	Burm.f.
Sida ciliaris	L.
Sida cordata	(Burm. f.) Waalkes
Sida cordifolia	L.
Sida glabra	Mill.
Sida glomerata	Comm. ex Cav.
Sida glutinosa	Comm. ex Cav.
Sida jamaicensis	L.
Sida repens	Domb. ex Cav.
Sida rhombifolia	L.
Sida salviifolia	C. Presl
Sida spinosa	L.
Sida stipularis	Cav.
Sidastrum multiflorum	(Jacq.) Fryxell
Sida urens	L.
Sideroxylon cubense	(Griseb.) T.D. Penn.
Sideroxylon foetidissimum	Jacq.
Sideroxylon obovatum	Lam.
Sideroxylon portoricense	Urb.
Sideroxylon salicifolium	(L.) Lam.
Simarouba amara	Aubl.
Simarouba tulae	Urb.
Sinapis alba	L.
Siphoneugena densiflora	Berg
Siphonoglossa sessilis	(Jacq.) D. Gibson
Sisyrinchium rosulatum	E.P. Bicknell
Sloanea amygdalina	Griseb.
Sloanea berteriana	Choisy ex DC.
Sloanea berteroana	Choisy ex DC.
Smilax coriacea	Spreng.
Smilax domingensis	Willd.
Smilax smallii	Morong
Solandra grandiflora	Sw.
Solanum americanum	Mill.
Solanum bahamense	L.
Solanum campechiense	L.
Solanum capsicoides	All.
Solanum elaeagnifolium	Cav.
Solanum erianthum	D. Don
Solanum jamaicense	Mill.
Solanum lanceifolium	Jacq.
Solanum lycopersicum	L.
Solanum mammosum	L.
Solanum melongena	L.
Solanum mucronatum	O.E. Schulz
Solanum nigrescens	M. Martens & Galeotti
Solanum nudum	Kunth ex Dunal
Solanum polygamum	Vahl
Solanum pyrifolium	Lam.
Solanum quitoense	Lam.
Solanum racemosum	Jacq.
Solanum riedlei	Dunal
Solanum rugosum	Dunal
Solanum seaforthianum	Andrews
Solanum torvum	Sw.
Solanum tuberosum	L.
Solanum wendlandii	Hook. f.
Solanum woodburyi	Howard
Solenostemon scutellarioides	(L.) Codd
Solidago sempervirens	L.
Sonchus asper	(L.) Hill
Sonchus oleraceus	L.
Sophora tomentosa	L.
Sorghastrum setosum	(Griseb.) Hitchc.
Sorghastrum stipoides	(Kunth) Nash
Sorghum bicolor	(L.) Moench
Sorghum halepense	(L.) Pers.
Spartina patens	(Aiton) Muhl.
Spathiphyllum wallisii	Regel
Spathodea campanulata	P. Beauv.
Spathodea campanulata	P.Beauv.
Spathoglottis plicata	Blume
Spermacoce assurgens	Ruiz & Pav.
Spermacoce confusa	Rendle
Spermacoce densiflora	(DC.) Alain
Spermacoce eryngioides	(Cham. & Schltdl.) Kuntze
Spermacoce ocymifolia	Willd. ex Roem. & Schult.
Spermacoce prostrata	Aubl.
Spermacoce remota	Lam.
Spermacoce sintenisii	(Urb.) Alain
Spermacoce tenuior	L.
Spermacoce verticillata	L.
Sphagneticola gracilis	(Rich.) Pruski
Sphagneticola trilobata	(L.) Pruski
Sphagnum portoricense	Hampe
Sphenoclea zeylanica	Gaertn.
Spigelia anthelmia	L.
Spiracantha cornifolia	Kunth
Spiranthes torta	(Thunb.) Garay & H.R.Sweet
Spiranthes torta	(Thunb.) Garay & H.R. Sweet
Spirodela polyrrhiza	(L.) Schleid.
Spondias dulcis	Parkinson
Spondias mombin	L.
Spondias purpurea	L.
Sporobolus cubensis	Hitchc.
Sporobolus domingensis	(Trin.) Kunth
Sporobolus indicus	(L.) R. Br.
Sporobolus indicus	(L.) R.Br.
Sporobolus jacquemontii	Kunth
Sporobolus pyramidatus	(Lam.) Hitchc.
Sporobolus tenuissimus	(Mart. ex Schrank) Kuntze
Sporobolus virginicus	(L.) Kunth
Stachys arvensis	(L.) L.
Stachytarpheta cayennensis	(Rich.) Vahl
Stachytarpheta ×hybrida	Moldenke
Stachytarpheta jamaicensis	(L.) Vahl
Stachytarpheta strigosa	Vahl
Stachytarpheta urticifolia	Sims
Stahlia monosperma	(Tul.) Urb.
Stegnosperma cubense	A. Rich.
Steinchisma laxum	(Sw.) Zuloaga
Stelis perpusilliflora	Cogn.
Stelis pygmaea	Cogn.
Stellaria antillana	Urb.
Stemodia durantifolia	(L.) Sw.
Stemodia maritima	L.
Stemodia verticillata	(Mill.) Hassler
Stenandrium tuberosum	(L.) Urb.
Stenocereus fimbriatus	(Lam.) Lourteig
Stenorrhynchos lanceolatum	(Aubl.) Rich.
Stenorrhynchos speciosum	(Jacq.) Rich. ex Spreng.
Stenostomum obtusifolium	(Urb.) Britton & P.Wilson
Stenotaphrum secundatum	(Walter) Kuntze
Sterculia apetala	(Jacq.) Karst.
Sterculia foetida	L.
Sticherus bifidus	(Willd.) Ching
Sticherus brevipubis	(Christ) A.R. Sm.
Stictocardia tiliifolia	(Desr.) Hallier f.
Stigmaphyllon bannisterioides	(L.) C.E. Anderson
Stigmaphyllon diversifolium	(Kunth) A. Juss.
Stigmaphyllon emarginatum	(Cav.) A. Juss.
Stigmaphyllon floribundum	(DC.) C.E. Anderson
Stigmaphyllon puberum	(Rich.) A. Juss.
Struchium sparganophorum	(L.) Kuntze
Strumpfia maritima	Jacq.
Stylogyne lateriflora	(Sw.) Mez
Stylosanthes erecta	P. Beauv.
Stylosanthes hamata	(L.) Taubert
Stylosanthes viscosa	(L.) Sw.
Styrax portoricensis	Krug & Urb.
Suriana maritima	L.
Swietenia macrophylla	King
Swietenia mahagoni	(L.) Jacq.
Symphyotrichum expansum	(Poepp. ex Spreng.) G.L. Nesom
Symphysia racemosa	(Vahl) Stearn
Symplocos lanata	Krug & Urb.
Symplocos latifolia	Krug & Urb.
Symplocos martinicensis	Jacq.
Symplocos micrantha	Krug & Urb.
Synedrella nodiflora	(L.) Gaertn.
Syngonium auritum	(L.) Schott
Syngonium podophyllum	Schott
Syzygium grande	(Wight) Wight ex Walp.
Syzygium jambos	(L.) Alston
Syzygium malaccense	(L.) Merr. & L.M. Perry
Tabebuia aurea	(Manso) Benth. & Hook. f. ex S. Moore
Tabebuia chrysantha	(Jacq.) G. Nicholson
Tabebuia donnell-smithii	Rose
Tabebuia haemantha	(Bertol. ex Spreng.) DC.
Tabebuia heterophylla	(DC.) Britton
Tabebuia rigida	Urb.
Tabebuia rosea	(Bertol.) DC.
Tabebuia schumanniana	Urb.
Tabebuia serratifolia	(Vahl) G. Nicholson
Tabernaemontana citrifolia	L.
Tabernaemontana divaricata	(L.) R. Br. ex Roem. & Schult.
Tagetes erecta	L.
Tagetes patula	L.
Talinum paniculatum	(Jacq.) Gaertn.
Talinum triangulare	(Jacq.) Willd.
Talipariti tiliaceum	(L.) Fryxell
Tamarindus indica	L.
Tamarix aphylla	(L.) Karst.
Tamarix gallica	L.
Tamonea boxiana	(Moldenke) Howard
Taraxacum officinale	F.H. Wigg.
Tecoma capensis	(Thunb.) Lindl.
Tecoma stans	(L.) Juss. ex Kunth
Tectaria cicutaria	(L.) Copeland
Tectaria estremeriana	Proctor & A.M. Evans
Tectaria fimbriata	(Willd.) Proctor & Lourteig
Tectaria heracleifolia	(Willd.) Underw.
Tectaria incisa	Cav.
Tectaria plantaginea	(Jacq.) Maxon
Tectaria prolifera	(Hook.) R.M. Tryon & A.F. Tryon
Tectaria trifoliata	(L.) Cav.
Tectona grandis	L. f.
Tectona grandis	L.f.
Teliostachya alopecuroidea	(Vahl) Nees
Tephrosia candida	DC.
Tephrosia cinerea	(L.) Pers.
Tephrosia noctiflora	Bojer ex Baker
Tephrosia senna	Kunth
Tephrosia sessiliflora	(Poir.) Hassler
Teramnus labialis	(L. f.) Spreng.
Teramnus uncinatus	(L.) Sw.
Terminalia catappa	L.
Terminalia ivorensis	A. Chev.
Terminalia myriocarpa	van Heurck & Müll. Arg.
Terminalia oblonga	(Ruiz & Pav.) Eichler
Ternstroemia heptasepala	Krug & Urb.
Ternstroemia luquillensis	Krug & Urb.
Ternstroemia peduncularis	DC.
Ternstroemia stahlii	Krug & Urb.
Ternstroemia subsessilis	(Britton) Kobuski
Terpsichore mollissima	(Fée) A.R. Sm.
Tetragastris balsamifera	(Sw.) Oken
Tetragonia tetragonioides	(Pall.) Kuntze
Tetramicra canaliculata	(Aubl.) Urb.
Tetrapterys inaequalis	Cav.
Tetrazygia angustifolia	(Sw.) DC.
Tetrazygia biflora	(Cogn.) Urb.
Tetrazygia crotonifolia	(Desr.) DC.
Tetrazygia elaeagnoides	(Sw.) DC.
Tetrazygia urbanii	Cogn.
Thalassia testudinum	Banks & Sol. ex Koenig
Thalia geniculata	L.
Thelypteris abdita	Proctor
Thelypteris abrupta	(Desv.) Proctor
Thelypteris angustifolia	(Willd.) Proctor
Thelypteris balbisii	(Spreng.) Ching
Thelypteris brittonae	(Slosson ex Maxon) Alain
Thelypteris cheilanthoides	(Kunze) Proctor
Thelypteris cordata	(Fée) Proctor
Thelypteris decussata	(L.) Proctor
Thelypteris deltoidea	(Sw.) Proctor
Thelypteris dentata	(Forssk.) E.P. St. John
Thelypteris germaniana	(Fée) Proctor
Thelypteris grandis	A.R. Sm.
Thelypteris guadalupensis	(Wikstr.) Proctor
Thelypteris hastata	(Fée) Proctor
Thelypteris hildae	Proctor
Thelypteris hispidula	(Decne.) C.F. Reed
Thelypteris inabonensis	Proctor
Thelypteris interrupta	(Willd.) K. Iwats.
Thelypteris ×invisa	(Sw.) Proctor (pro sp.)
Thelypteris kunthii	(Desv.) C.V. Morton
Thelypteris kunthii	(Desv.) Morton
Thelypteris leptocladia	(Fée) Proctor
Thelypteris linkiana	(C. Presl) R. Tryon
Thelypteris namatophila	Proctor
Thelypteris nephrodioides	(Klotzsch) Proctor
Thelypteris opposita	(Vahl) Ching
Thelypteris patens	(Sw.) Small ex R.P. St. John
Thelypteris pennata	(Poir.) Morton
Thelypteris piedrensis	(C. Chr.) Morton
Thelypteris poiteana	(Bory) Proctor
Thelypteris reptans	(J.F. Gmel.) Morton
Thelypteris resinifera	(Desv.) Proctor
Thelypteris reticulata	(L.) Proctor
Thelypteris retroflexa	(L.) Proctor & Lourteig
Thelypteris rheophyta	Proctor
Thelypteris ×rolandii	(C. Chr.) R. Tryon
Thelypteris rudis	(Kunze) Proctor
Thelypteris sancta	(L.) Ching
Thelypteris sclerophylla	(Poepp. ex Spreng.) Morton
Thelypteris serra	(Sw.) R.P. St. John
Thelypteris serrata	(Cav.) Alston
Thelypteris tetragona	(Sw.) Small
Thelypteris verecunda	Proctor
Thelypteris yaucoensis	Proctor
Themeda arguens	(L.) Hack.
Theobroma cacao	L.
Thespesia grandiflora	DC.
Thespesia populnea	(L.) Sol. ex Corrêa
Thevetia peruviana	(Pers.) K. Schum.
Thouinia striata	Radlk.
Thunbergia alata	Bojer ex Sims
Thunbergia erecta	(Benth.) T. Anderson
Thunbergia fragrans	Roxb.
Thunbergia grandiflora	Roxb.
Tibouchina granulosa	(Desr.) Cogn.
Tibouchina urvilleana	(DC.) Cogn.
Tillandsia ariza-juliae	L.B. Sm. & Jiménez
Tillandsia bartramii	Elliott
Tillandsia borinquensis	Cedeño-Mald. & Proctor
Tillandsia bulbosa	Hook.
Tillandsia fasciculata	Sw.
Tillandsia flexuosa	Sw.
Tillandsia lineatispica	Mez
Tillandsia polystachia	(L.) L.
Tillandsia pruinosa	Sw.
Tillandsia recurvata	(L.) L.
Tillandsia setacea	Sw.
Tillandsia tenuifolia	L.
Tillandsia usneoides	(L.) L.
Tillandsia utriculata	L.
Tillandsia variabilis	Schltdl.
Tithonia diversifolia	(Hemsl.) A. Gray
Tithonia rotundifolia	(Mill.) S.F. Blake
Tolumnia prionochila	(Kraenzlin) G.J. Braem
Tolumnia variegata	(Sw.) G.J. Braem
Toona ciliata	Roem.
Torralbasia cuneifolia	(C. Wright) Krug & Urb.
Tournefortia bicolor	Sw.
Tournefortia filiflora	Griseb.
Tournefortia hirsutissima	L.
Tournefortia laurifolia	Vent.
Tournefortia maculata	Jacq.
Tournefortia scabra	Lam.
Tournefortia volubilis	L.
Tradescantia pallida	(Rose) D.R. Hunt
Tradescantia spathacea	Sw.
Tradescantia zanonia	(L.) Sw.
Tradescantia zebrina	hort. ex Bosse
Tragia volubilis	L.
Tragus berteronianus	Schult.
Trema lamarckiana	(Schult.) Blume
Trema micrantha	(L.) Blume
Trema micranthum	(L.) Blume, orth. var.
Trianthema portulacastrum	L.
Tribulus cistoides	L.
Trichilia hirta	L.
Trichilia pallida	Sw.
Trichilia triacantha	Urb.
Trichomanes alatum	Sw.
Trichomanes angustifrons	(Fée) W. Boer
Trichomanes capillaceum	L.
Trichomanes crispum	L.
Trichomanes holopterum	Kunze
Trichomanes hookeri	C. Presl
Trichomanes hymenoides	Hedw.
Trichomanes hymenophylloides	Bosch
Trichomanes kapplerianum	Sturm
Trichomanes krausii	Hook. & Grev.
Trichomanes lineolatum	(Bosch) Hook.
Trichomanes membranaceum	L.
Trichomanes ovale	(Fourn.) W. Boer
Trichomanes padronii	Proctor
Trichomanes pinnatum	Hedw.
Trichomanes polypodioides	L.
Trichomanes punctatum	Poir.
Trichomanes pusillum	Sw.
Trichomanes radicans	Sw.
Trichomanes rigidum	Sw.
Trichomanes robustum	Fourn.
Trichomanes scandens	L.
Trichosalpinx dura	(Lindl.) Luer
Trichostigma octandrum	(L.) H. Walt.
Trichostigma octandrum	(L.) H.Walter
Tridax procumbens	L.
Trifolium pratense	L.
Trimezia steyermarkii	R.C.Foster
Trimezia steyermarkii	R.C. Foster
Triphasia trifolia	(Burm. f.) P. Wilson
Triphora amazonica	Schltr.
Triphora hassleriana	(Cogn.) Schltr.
Triphora surinamensis	(Lindl.) Britton
Triphora surinamensis	(Lindl. ex Benth.) Britton
Triplaris cumingiana	Fisch. & C.A. Mey. ex C.A. Mey.
Triplophyllum funestum	(Kunze) Holttum
Tripogandra serrulata	(Vahl) Handlos
Tripsacum fasciculatum	Trin. ex Asch.
Tripsacum latifolium	Hitchc.
Triticum aestivum	L.
Triumfetta lappula	L.
Triumfetta rhomboidea	Jacq.
Triumfetta semitriloba	Jacq.
Tropaeolum majus	L.
Trophis racemosa	(L.) Urb.
Tropidia polystachya	(Sw.) Ames
Turbina corymbosa	(L.) Raf.
Turnera diffusa	Willd. ex Schult.
Turnera pumilea	L.
Turnera ulmifolia	L.
Turpinia occidentalis	(Sw.) G.Don
Turpinia occidentalis	(Sw.) G. Don
Tynanthus polyanthus	(Bureau) Sandw.
Typha domingensis	Pers.
Urena lobata	L.
Urena sinuata	L.
Urera baccifera	(L.) Gaudich.
Urera baccifera	(L.) Gaudich. ex Wedd.
Urera caracasana	(Jacq.) Gaudich. ex Griseb.
Urera chlorocarpa	Urb.
Urochloa adspersa	(Trin.) R. Webster
Urochloa arrecta	(Hack. ex T. Dur. & Schinz) O. Morrone & F. Zuloaga
Urochloa brizantha	(Hochst. ex A. Rich.) R. Webster
Urochloa decumbens	(Stapf) R. Webster
Urochloa distachya	(L.) T.Q. Nguyen
Urochloa fusca	(Sw.) B.F. Hansen & Wunderlin
Urochloa maxima	(Jacq.) R. Webster
Urochloa mosambicensis	(Hack.) Dandy
Urochloa mutica	(Forssk.) T.Q. Nguyen
Urochloa plantaginea	(Link) R. Webster
Urochloa reptans	(L.) Stapf
Utricularia gibba	L.
Utricularia juncea	Vahl
Utricularia pusilla	Vahl
Utricularia subulata	L.
Valeriana scandens	L.
Vangueria madagascariensis	J.F. Gmel.
Vanilla barbellata	Rchb. f.
Vanilla claviculata	(W. Wright) Sw.
Vanilla dilloniana	Correll
Vanilla mexicana	Mill.
Vanilla planifolia	Jacks.
Vanilla planifolia	Jacks. ex Andrews
Vanilla poitaei	Rchb. f.
Vanilla poitaei	Rchb.f.
Vanilla pompona	Schiede
Varronia polycephala	Lam.
Verbena bonariensis	L.
Verbena incompta	P.W. Michael
Verbena rigida	Spreng.
Verbena scabra	Vahl
Verbesina alata	L.
Verbesina encelioides	(Cav.) Benth. & Hook. f. ex A. Gray
Vernicia fordii	(Hemsl.) Airy-Shaw
Vernonia albicaulis	Pers.
Vernonia borinquensis	Urb.
Vernonia proctori	Urbatsch
Vernonia sericea	Rich.
Veronica peregrina	L.
Vetiveria zizanioides	(L.) Nash
Vigna adenantha	(G. Mey.) Maréchal, Mascherpa & Stainier
Vigna adenantha	(G. Mey.) Marechal, Mascherpa & Stanier
Vigna antillana	(Urb.) Fawc. & Rendle
Vigna hosei	(Craib) Backer
Vigna juruana	(Harms) Verdc.
Vigna longifolia	(Benth.) Verdc.
Vigna luteola	(Jacq.) Benth.
Vigna marina	(Burm. f.) Merr.
Vigna peduncularis	(Kunth) Fawc. & Rendle
Vigna unguiculata	(L.) Walp.
Vigna vexillata	(L.) A. Rich.
Viola odorata	L.
Vitex agnus-castus	L.
Vitex divaricata	Sw.
Vitex parviflora	A.Juss.
Vitex parviflora	Juss.
Vitis tiliifolia	Humb. & Bonpl. ex Schult.
Vitis vinifera	L.
Vittaria costata	Kunze
Vittaria graminifolia	Kaulf.
Vittaria lineata	(L.) Sm.
Vittaria remota	Fée
Voyria aphylla	(Jacq.) Pers.
Voyria parasitica	(Schltdl. & Cham.) Ruyters & Maas
Voyria tenella	Guilding ex Hook.
Voyria tenella	Hook.
Vriesea macrostachya	(Bello) Mez
Vriesea proctorii	(Cedeño-Mald.) Acev.-Rodr.
Vriesea ringens	(Griseb.) Harms
Vriesea sintenisii	(Baker) L.B. Sm. & Pittendr.
Vulpia bromoides	(L.) Gray
Waldsteinia pendula	(Urb.) Mez
Wallenia lamarckiana	(A. DC.) Mez
Wallenia yunquensis	(Urb.) Mez
Waltheria calcicola	Urb.
Waltheria indica	L.
Websteria confervoides	(Poir.) S. Hooper
Wedelia fruticosa	Jacq.
Wedelia lanceolata	DC.
Wedelia parviflora	Rich.
Wedelia reticulata	DC.
Weinmannia pinnata	L.
Wissadula amplissima	(L.) R.E. Fries
Wissadula periplocifolia	(L.) C. Presl ex Thwaites
Wolffia brasiliensis	Weddell
Wolffiella lingulata	(Hegelm.) Hegelm.
Wolffiella welwitschii	(Hegelm.) Monod
Wullschlaegelia aphylla	(Sw.) Rchb. f.
Wullschlaegelia calcarata	Benth.
Xanthium strumarium	L.
Xanthosoma atrovirens	K. Koch & Bouché
Xanthosoma brasiliense	(Desf.) Engl.
Xanthosoma caracu	K. Koch & Bouché
Xanthosoma helleborifolium	(Jacq.) Schott
Xanthosoma sagittifolium	(L.) Schott
Xanthosoma undipes	(K. Koch) K. Koch
Xanthosoma violaceum	Schott
Xenostegia tridentata	(L.) Austin & Staples
Ximenia americana	L.
Xiphidium caeruleum	Aubl.
Xylosma buxifolia	A. Gray
Xylosma pachyphylla	(Krug & Urb.) Urb.
Xylosma schaefferioides	A. Gray
Xylosma schwaneckeana	(Krug & Urb.) Urb.
Xylosma schwaneckeana	Urb.
Xyris caroliniana	Walter
Xyris difformis	Chapm.
Xyris elliottii	Chapm.
Xyris jupicai	Rich.
Youngia japonica	(L.) DC.
Yucca aloifolia	L.
Yucca gloriosa	L.
Yucca guatemalensis	Baker
Zamia amblyphyllidia	D.W. Stev.
Zamia portoricensis	Urb.
Zamia pumila	L.
Zantedeschia aethiopica	(L.) Spreng.
Zanthoxylum bifoliolatum	Leonard
Zanthoxylum caribaeum	Lam.
Zanthoxylum flavum	Vahl
Zanthoxylum martinicense	(Lam.) DC.
Zanthoxylum monophyllum	(Lam.) P. Wilson
Zanthoxylum punctatum	Vahl
Zanthoxylum spinifex	(Jacq.) DC.
Zanthoxylum thomasianum	(Krug & Urb.) Krug & Urb. ex P. Wilson
Zapoteca portoricensis	(Jacq.) H.M. Hern.
Zea mays	L.
Zephyranthes citrina	Baker
Zephyranthes grandiflora	Lindl.
Zephyranthes proctorii	Acev.-Rodr. & M.T. Strong
Zephyranthes puertoricensis	Traub
Zephyranthes rosea	Lindl.
Zeuxine strateumatica	(L.) Schltr.
Zingiber montanum	(J. Koenig) Link ex A. Dietr.
Zingiber officinale	Roscoe
Zingiber spectabile	Griff.
Zingiber zerumbet	(L.) Sm.
Zinnia peruviana	(L.) L.
Zinnia violacea	Cav.
Ziziphus mauritiana	Lam.
Ziziphus reticulata	(Vahl) DC.
Ziziphus rignonii	Delponte
Ziziphus taylorii	(Britton) M.C. Johnst.
Zornia gemella	Vogel
Zornia reticulata	Sm.
Zoysia matrella	(L.) Merr.
Zoysia tenuifolia	Willd. ex Thiele
Zygophlebia sectifrons	(Kunze ex Mett.) Bishop
